0,0
2.62E-12,1.28E-01
2.00E-07,3.04E-01
4.00E-07,3.12E-01
6.00E-07,4.16E-01
8.00E-07,4.24E-01
1.00E-06,4.80E-01
1.20E-06,4.80E-01
1.40E-06,5.04E-01
1.60E-06,5.04E-01
1.80E-06,5.12E-01
2.00E-06,5.20E-01
2.20E-06,5.12E-01
2.40E-06,5.12E-01
2.60E-06,5.28E-01
2.80E-06,5.20E-01
3.00E-06,5.28E-01
3.20E-06,5.12E-01
3.40E-06,5.28E-01
3.60E-06,5.20E-01
3.80E-06,5.28E-01
4.00E-06,5.20E-01
4.20E-06,5.28E-01
4.40E-06,5.20E-01
4.60E-06,5.28E-01
4.80E-06,5.20E-01
5.00E-06,5.28E-01
5.20E-06,5.20E-01
5.40E-06,5.20E-01
5.60E-06,5.28E-01
5.80E-06,5.12E-01
6.00E-06,5.12E-01
6.20E-06,5.20E-01
6.40E-06,5.20E-01
6.60E-06,5.28E-01
6.80E-06,5.12E-01
7.00E-06,5.28E-01
7.20E-06,5.28E-01
7.40E-06,5.12E-01
7.60E-06,5.20E-01
7.80E-06,5.12E-01
8.00E-06,5.20E-01
8.20E-06,5.20E-01
8.40E-06,5.12E-01
8.60E-06,5.20E-01
8.80E-06,5.20E-01
9.00E-06,5.12E-01
9.20E-06,5.20E-01
9.40E-06,5.12E-01
9.60E-06,5.20E-01
9.80E-06,5.12E-01
1.00E-05,5.20E-01
1.02E-05,5.12E-01
1.04E-05,5.12E-01
1.06E-05,5.20E-01
1.08E-05,5.20E-01
1.10E-05,5.20E-01
1.12E-05,5.20E-01
1.14E-05,5.12E-01
1.16E-05,5.12E-01
1.18E-05,5.20E-01
1.20E-05,5.20E-01
1.22E-05,5.12E-01
1.24E-05,5.12E-01
1.26E-05,5.20E-01
1.28E-05,5.12E-01
1.30E-05,5.20E-01
1.32E-05,5.20E-01
1.34E-05,5.12E-01
1.36E-05,5.12E-01
1.38E-05,5.20E-01
1.40E-05,5.20E-01
1.42E-05,5.12E-01
1.44E-05,5.12E-01
1.46E-05,5.20E-01
1.48E-05,5.12E-01
1.50E-05,5.20E-01
1.52E-05,5.20E-01
1.54E-05,5.20E-01
1.56E-05,5.12E-01
1.58E-05,5.20E-01
1.60E-05,5.12E-01
1.62E-05,5.20E-01
1.64E-05,5.12E-01
1.66E-05,5.20E-01
1.68E-05,5.12E-01
1.70E-05,5.20E-01
1.72E-05,5.12E-01
1.74E-05,5.20E-01
1.76E-05,5.12E-01
1.78E-05,5.20E-01
1.80E-05,5.12E-01
1.82E-05,5.20E-01
1.84E-05,5.12E-01
1.86E-05,5.20E-01
1.88E-05,5.20E-01
1.90E-05,5.12E-01
1.92E-05,5.20E-01
1.94E-05,5.12E-01
1.96E-05,5.20E-01
1.98E-05,5.12E-01
2.00E-05,5.20E-01
2.02E-05,5.12E-01
2.04E-05,5.12E-01
2.06E-05,5.20E-01
2.08E-05,5.20E-01
2.10E-05,5.12E-01
2.12E-05,5.20E-01
2.14E-05,5.20E-01
2.16E-05,5.12E-01
2.18E-05,5.20E-01
2.20E-05,5.20E-01
2.22E-05,5.12E-01
2.24E-05,5.20E-01
2.26E-05,5.12E-01
2.28E-05,5.12E-01
2.30E-05,5.20E-01
2.32E-05,5.20E-01
2.34E-05,5.12E-01
2.36E-05,5.12E-01
2.38E-05,5.20E-01
2.40E-05,5.20E-01
2.42E-05,5.12E-01
2.44E-05,5.20E-01
2.46E-05,5.12E-01
2.48E-05,5.20E-01
2.50E-05,5.12E-01
2.52E-05,5.20E-01
2.54E-05,5.12E-01
2.56E-05,5.12E-01
2.58E-05,5.20E-01
2.60E-05,5.20E-01
2.62E-05,5.12E-01
2.64E-05,5.20E-01
2.66E-05,5.12E-01
2.68E-05,5.12E-01
2.70E-05,5.20E-01
2.72E-05,5.20E-01
2.74E-05,5.12E-01
2.76E-05,5.20E-01
2.78E-05,5.12E-01
2.80E-05,5.12E-01
2.82E-05,5.20E-01
2.84E-05,5.20E-01
2.86E-05,5.12E-01
2.88E-05,5.12E-01
2.90E-05,5.20E-01
2.92E-05,5.20E-01
2.94E-05,5.12E-01
2.96E-05,5.20E-01
2.98E-05,5.12E-01
3.00E-05,5.12E-01
3.02E-05,5.20E-01
3.04E-05,5.12E-01
3.06E-05,5.20E-01
3.08E-05,5.12E-01
3.10E-05,5.20E-01
3.12E-05,5.12E-01
3.14E-05,5.20E-01
3.16E-05,5.12E-01
3.18E-05,5.20E-01
3.20E-05,5.12E-01
3.22E-05,5.20E-01
3.24E-05,5.12E-01
3.26E-05,5.20E-01
3.28E-05,5.20E-01
3.30E-05,5.12E-01
3.32E-05,5.20E-01
3.34E-05,5.12E-01
3.36E-05,5.20E-01
3.38E-05,5.12E-01
3.40E-05,5.12E-01
3.42E-05,5.20E-01
3.44E-05,5.20E-01
3.46E-05,5.12E-01
3.48E-05,5.20E-01
3.50E-05,5.12E-01
3.52E-05,5.20E-01
3.54E-05,5.12E-01
3.56E-05,5.20E-01
3.58E-05,5.12E-01
3.60E-05,5.12E-01
3.62E-05,5.20E-01
3.64E-05,5.20E-01
3.66E-05,5.12E-01
3.68E-05,5.20E-01
3.70E-05,5.12E-01
3.72E-05,5.12E-01
3.74E-05,5.20E-01
3.76E-05,5.12E-01
3.78E-05,5.20E-01
3.80E-05,5.12E-01
3.82E-05,5.20E-01
3.84E-05,5.12E-01
3.86E-05,5.20E-01
3.88E-05,5.12E-01
3.90E-05,5.20E-01
3.92E-05,5.20E-01
3.94E-05,5.12E-01
3.96E-05,5.20E-01
3.98E-05,5.12E-01
4.00E-05,5.20E-01
4.02E-05,5.12E-01
4.04E-05,5.20E-01
4.06E-05,5.12E-01
4.08E-05,5.12E-01
4.10E-05,5.20E-01
4.12E-05,5.12E-01
4.14E-05,5.20E-01
4.16E-05,5.12E-01
4.18E-05,5.20E-01
4.20E-05,5.12E-01
4.22E-05,5.20E-01
4.24E-05,5.12E-01
4.26E-05,5.20E-01
4.28E-05,5.12E-01
4.30E-05,5.20E-01
4.32E-05,5.12E-01
4.34E-05,5.20E-01
4.36E-05,5.12E-01
4.38E-05,5.20E-01
4.40E-05,5.12E-01
4.42E-05,5.12E-01
4.44E-05,5.20E-01
4.46E-05,5.12E-01
4.48E-05,5.12E-01
4.50E-05,5.20E-01
4.52E-05,5.12E-01
4.54E-05,5.20E-01
4.56E-05,5.12E-01
4.58E-05,5.20E-01
4.60E-05,5.12E-01
4.62E-05,5.20E-01
4.64E-05,5.20E-01
4.66E-05,5.12E-01
4.68E-05,5.12E-01
4.70E-05,5.20E-01
4.72E-05,5.20E-01
4.74E-05,5.12E-01
4.76E-05,5.12E-01
4.78E-05,5.20E-01
4.80E-05,5.20E-01
4.82E-05,5.12E-01
4.84E-05,5.20E-01
4.86E-05,5.12E-01
4.88E-05,5.12E-01
4.90E-05,5.20E-01
4.92E-05,5.20E-01
4.94E-05,5.12E-01
4.96E-05,5.20E-01
4.98E-05,5.12E-01
5.00E-05,5.12E-01
5.02E-05,5.20E-01
5.04E-05,5.12E-01
5.06E-05,5.20E-01
5.08E-05,5.20E-01
5.10E-05,5.12E-01
5.12E-05,5.12E-01
5.14E-05,5.20E-01
5.16E-05,5.12E-01
5.18E-05,5.20E-01
5.20E-05,5.12E-01
5.22E-05,5.20E-01
5.24E-05,5.12E-01
5.26E-05,5.20E-01
5.28E-05,5.12E-01
5.30E-05,5.20E-01
5.32E-05,5.20E-01
5.34E-05,5.12E-01
5.36E-05,5.12E-01
5.38E-05,5.20E-01
5.40E-05,5.12E-01
5.42E-05,5.20E-01
5.44E-05,5.12E-01
5.46E-05,5.20E-01
5.48E-05,5.20E-01
5.50E-05,5.12E-01
5.52E-05,5.20E-01
5.54E-05,5.12E-01
5.56E-05,5.12E-01
5.58E-05,5.20E-01
5.60E-05,5.12E-01
5.62E-05,5.20E-01
5.64E-05,5.12E-01
5.66E-05,5.20E-01
5.68E-05,5.12E-01
5.70E-05,5.20E-01
5.72E-05,5.12E-01
5.74E-05,5.20E-01
5.76E-05,5.12E-01
5.78E-05,5.20E-01
5.80E-05,5.12E-01
5.82E-05,5.20E-01
5.84E-05,5.12E-01
5.86E-05,5.20E-01
5.88E-05,5.20E-01
5.90E-05,5.12E-01
5.92E-05,5.20E-01
5.94E-05,5.12E-01
5.96E-05,5.20E-01
5.98E-05,5.12E-01
6.00E-05,5.12E-01
6.02E-05,5.20E-01
6.04E-05,5.12E-01
6.06E-05,5.20E-01
6.08E-05,5.20E-01
6.10E-05,5.12E-01
6.12E-05,5.12E-01
6.14E-05,5.20E-01
6.16E-05,5.12E-01
6.18E-05,5.20E-01
6.20E-05,5.12E-01
6.22E-05,5.20E-01
6.24E-05,5.12E-01
6.26E-05,5.20E-01
6.28E-05,5.20E-01
6.30E-05,5.12E-01
6.32E-05,5.12E-01
6.34E-05,5.20E-01
6.36E-05,5.12E-01
6.38E-05,5.20E-01
6.40E-05,5.12E-01
6.42E-05,5.20E-01
6.44E-05,5.12E-01
6.46E-05,5.20E-01
6.48E-05,5.12E-01
6.50E-05,5.20E-01
6.52E-05,5.12E-01
6.54E-05,5.20E-01
6.56E-05,5.20E-01
6.58E-05,5.12E-01
6.60E-05,5.20E-01
6.62E-05,5.12E-01
6.64E-05,5.20E-01
6.66E-05,5.12E-01
6.68E-05,5.12E-01
6.70E-05,5.20E-01
6.72E-05,5.12E-01
6.74E-05,5.20E-01
6.76E-05,5.20E-01
6.78E-05,5.12E-01
6.80E-05,5.12E-01
6.82E-05,5.12E-01
6.84E-05,5.12E-01
6.86E-05,5.04E-01
6.88E-05,5.12E-01
6.90E-05,5.04E-01
6.92E-05,5.04E-01
6.94E-05,4.96E-01
6.96E-05,4.96E-01
6.98E-05,4.80E-01
7.00E-05,4.80E-01
7.02E-05,4.72E-01
7.04E-05,4.72E-01
7.06E-05,4.56E-01
7.08E-05,4.64E-01
7.10E-05,4.24E-01
7.12E-05,4.16E-01
7.14E-05,3.76E-01
7.16E-05,3.76E-01
7.18E-05,2.64E-01
7.20E-05,2.40E-01
0,0
0,0
0,0
