9702.0
9707.0
0.0
648.0
7241.0
39.0
9679.0
21.0
6621.0
1714.0
4795.0
1687.0
193.0
6486.0
0.0
15.0
1324.0
46.0
353.0
41.0
678.0
26.0
9753.0
9742.0
0.0
9716.0
3084.0
5915.0
8660.0
4902.0
4277.0
9.0
9822.0
42.0
0.0
0.0
9822.0
153.0
20.0
0.0
0.0
9708.0
4457.0
876.0
574.0
27.0
229.0
4276.0
5.0
159.0
277.0
65.0
111.0
1337.0
2.0
3.0
456.0
11.0
36.0
654.0
1842.0
1397.0
310.0
2.0
2599.0
31.0
37.0
7181.0
1238.0
6.0
230.0
8.0
325.0
547.0
3.0
11019.0
71.0
0.0
1709.0
204.0
9732.0
2.0
752.0
4796.0
4432.0
7291.0
0.0
1976.0
41.0
465.0
587.0
233.0
298.0
28.0
904.0
9826.0
3246.0
242.0
3603.0
386.0
9692.0
2347.0
1444.0
73.0
809.0
97.0
60.0
0.0
29.0
5008.0
1492.0
0.0
5566.0
114.0
7572.0
893.0
24.0
9688.0
9727.0
9760.0
14.0
1405.0
2322.0
670.0
6411.0
6171.0
193.0
9761.0
9682.0
9650.0
9721.0
2489.0
3193.0
1634.0
9702.0
326.0
0.0
9677.0
4140.0
1033.0
3914.0
9745.0
2.0
947.0
12.0
207.0
532.0
12.0
164.0
128.0
8.0
1627.0
706.0
4488.0
0.0
423.0
0.0
4789.0
687.0
219.0
338.0
460.0
3544.0
1884.0
60.0
743.0
8569.0
5.0
950.0
9761.0
126.0
7089.0
585.0
766.0
5.0
515.0
66.0
7.0
1638.0
70.0
2887.0
2191.0
9686.0
377.0
27.0
0.0
9666.0
562.0
13.0
1214.0
17.0
12092.0
8.0
302.0
819.0
23.0
1901.0
46.0
119.0
2040.0
3990.0
2000.0
505.0
0.0
224.0
9.0
1649.0
200.0
431.0
4.0
9770.0
0.0
34.0
252.0
4335.0
84.0
34.0
483.0
343.0
8253.0
203.0
9835.0
3.0
48.0
9756.0
2994.0
956.0
0.0
9700.0
0.0
1733.0
0.0
0.0
3501.0
43.0
239.0
